text,sentiment
"['poor', 'location1', 'great']",Negative
"['afford', 'move', 'location1', 'location2', 'love', 'littl', 'area']",Positive
"['limitless', 'budget', 'somewher', 'like', 'location1', 'great', 'choic', 'upmarket', 'area']",Negative
"['move', 'location1', 'im', 'get', 'cheaper', 'accomod', 'train', '30', 'minut', 'central', 'london']",Positive
"['need', 'less', 'cost', 'place', 'look', 'area', 'around', 'location2', 'location1']",Positive
"['depend', 'location1', 'go', 'live', 'council', 'astat', 'would', 'live']",Negative
"['bad', 'location1']",Positive
"['ok', 'live', 'near', 'location1']",Positive
"['ive', 'location1', 'time', 'night', 'without', 'mishap']",Positive
"['south', 'location2', 'call', 'location1', 'notori', 'rough']",Negative
"['live', 'near', 'location1', 'would', 'cool']",Positive
"['move', 'somewher', 'like', 'location2location1', 'your', 'far', 'central']",Positive
"['friend', 'location2', 'location1', 'experienc', 'much', 'crime', 'seen', 'scari', 'thing']",Negative
"['nice', 'place', 'live', 'location1', 'location2', 'london']",Positive
"['location1', 'nice']",Negative
"['long', 'ago', 'woman', 'shot', 'head', 'phone', 'location1']",Negative
"['toward', 'location1', 'place', 'get', 'afford', 'area', 'quit', 'green', 'nice', 'despit', 'peopl', 'say']",Negative
"['e8', 'location1', 'thing', 'fine']",Positive
"['place', 'like', 'location1', 'location2', 'good', 'live', 'look', 'quiet', 'area', 'warn', 'arent', 'central']",Negative
"['place', 'location1', 'south', 'london', 'come', 'area', 'quit', 'council', 'home', 'nice', 'area', 'close', 'london', 'centr', 'tube', 'stop']",Positive
"['tehr', 'reasoanbl', 'shop', 'location1', 'road', 'perhap', 'quit', 'mani', 'nice', 'pub', 'restaur']",Negative
"['location1', 'area', 'alot', 'cheaper', 'although', 'alot', 'rougher', 'area', 'fair', 'high', 'crime', 'rate', 'knife', 'gang', 'crime', 'most']",Negative
"['big', 'advantag', 'location1', 'transport', 'link', 'finsburi', 'park', 'station', 'youv', 'got', 'two', 'tube', 'line', 'mainlin', 'rail', 'line', 'get', 'anywher', 'london', 'easili']",Positive
"['least', 'environment', 'impact', 'expand', 'location1', 'establish', 'hub', 'proper', 'transport', 'link']",Positive
"['mainlin', 'train', 'location1', 'take', '23', 'minut', 'reach', 'location2', 'central', 'london']",Positive
"['nice', 'part', 'location1', 'expens']",Negative
"['whole', 'location1', 'area', 'crowd']",Negative
"['northern', 'end', 'location1', 'also', 'good', 'link', 'town']",Positive
"['honest', 'meant', 'location1', 'end', 'isnt', 'exact', 'glamor']",Negative
"['tri', 'harlequin', 'shop', 'centr', 'location1']",Positive
"['unless', 'area', 'realli', 'expens', 'good', 'arealocation1', 'general', 'quit', 'rough']",Negative
"['absolut', 'check', 'location1']",Positive
"['actual', 'get', 'train', 'direct', 'london', 'airport', 'location1']",Positive
"['buy', 'properti', 'round', 'location1', 'one', 'cheapest', 'area', 'inner', 'london']",Positive
"['travel', 'central', 'london', 'dlr', 'easili', 'al', 'location1', 'night', 'buse', 'night', 'take', 'back']",Positive
"['could', 'go', 'location1', 'that', 'comparit', 'cheap', 'quit', 'safe']",Positive
"['could', 'tri', 'live', 'town', 'like', 'location2', 'location1']",Positive
"['noth', 'fear', 'location1', 'safe']",Positive
"['mayb', 'tri', 'location1', 'conveni', 'travel', '2012', 'olymp']",Positive
"['problem', 'location1', 'nice', 'place']",Positive
"['wo', 'nt', 'meet', 'mani', 'scari', 'poor', 'peopl', 'location1', 'posh', 'area', 'unlik']",Negative
"['woman', 'repli', 'certain', 'bloodi', 'well', 'part', 'location1', 'girl', 'dare', 'even', 'suggest', 'thing']",Negative
"['similar', 'neither', 'jubile', 'line', 'mean', 'odd', 'time', 'end', 'go', 'half', 'way', 'round', 'world', 'go', 'two', 'stop', 'make', 'location1', 'seem', 'bit', 'cut', 'time']",Negative
"['location1', 'great', 'lazi', 'sunday', 'morn', 'walk']",Positive
"['howev', 'best', 'thai', 'restaur', 'london', 'location2', 'wouldnt', 'live', 'location1', 'one', 'burb']",Negative
"['live', 'location1', 'think', 'great']",Positive
"['location1', 'lot', 'btw']",Negative
"['offenc', 'anyon', 'live', 'use', 'visit', 'someon', 'location1', 'soooooooooooo', 'depress']",Negative
"['avoid', 'location1']",Negative
"['high', 'recommend', 'location1']",Positive
"['need', 'worri', 'problem', 'area', 'location1', 'safe', 'pleasant', 'suburban', 'town']",Positive
"['mention', 'area', 'location1', 'side', 'location1', 'general', 'bit', 'quieter', 'leafier']",Positive
"['person', 'love', 'location1', 'three', 'mile', 'road', 'location2', 'quit', 'dear', 'live']",Positive
"['afford', 'close', 'london', 'consid', 'location1', 'probabl', 'nicest', 'area', 'within', 'spit', 'distanc', 'london']",Negative
"['location1', 'location2', 'bloodi', 'gorgeous', 'expens']",Negative
"['location1', 'central', 'easi', 'get', 'anyth', 'residenti']",Positive
"['location1', 'full', 'hotel', 'much', 'turist', 'thing', 'cours', 'think', 'doesnt', 'count']",Positive
"['location1', 'also', 'lot', 'flatshar', 'good', 'transport', 'link']",Positive
"['location1', 'location2', 'bit', 'side', 'hip', 'happen', 'bit', 'drab']",Negative
"['high', 'street', 'get', 'busi', 'weekend', 'summer', 'location1', 'list', 'tourist', 'guid', 'must', 'see', 'altern', 'place', 'london']",Negative
"['situat', 'location1', 'would', 'realli', 'possibl', 'abl', 'get', 'agenc', 'london', 'although', 'best', 'one']",Positive
"['location1', 'nice', 'place', 'live']",Positive
"['tri', 'somewher', 'outskirt', 'like', 'location1', 'location2', 'ect']",Positive
"['location2', 'location1', 'area', 'still', 'cheapest', 'rent', 'buy', 'london']",Positive
"['bit', 'toward', 'suburb', 'location1', 'location2', 'pleasant', 'area']",Negative
"['cheaper', 'option', 'yet', 'location1', 'right', 'river', 'location1']",Positive
"['circus', 'school', 'location1', 'realli', 'lower', 'tone']",Negative
"['cool', 'place', 'eat', 'drink', 'location2', 'location1']",Positive
"['great', 'place', 'location1', 'middx', 'london', 'postal', 'name', 'location2', 'surrey']",Positive
"['lot', 'event', 'happen', 'location1', 'exampl', 'kati', 'price', 'other', 'book', 'sign', 'jls', 'perform', 'oneoff', 'concert', 'fairfield', 'hall', 'ive', 'perform']",Positive
"['new', 'sainsburi', 'local', 'open', 'next', 'location1']",Positive
"['number', 'train', 'station', 'ben', 'upgrad', 'includ', 'location2', 'location1']",Positive
"['visit', 'one', 'westfield', 'shop', 'centr', 'location1']",Positive
"['let', 'know', 'location1', 'location2', 'beauti', 'area', 'load', 'pretti', 'garden', 'squar', 'park', 'still', 'realli', 'urban', 'fanci', 'get', 'noisi', 'that', 'pretti', 'much']",Negative
"['actual', 'location1', 'quit', 'expens', 'cricket', 'ground', 'close', 'proxim', 'vaxhaul']",Negative
"['actual', 'location1', 'isnt', 'tube', 'network']",Negative
"['actual', 'privat', 'rent', 'location1', 'seem', 'afford', 'london', 'standard']",Positive
"['add', 'location1', 'location2', 'good', 'area']",Positive
"['agre', 'location2', 'cant', 'understand', 'thumb', 'location1', 'area', 'lot', 'money', 'thrown', 'right']",Positive
"['ah', 'dream', 'location1', 'lot', 'around', 'quiet', 'weekend', 'peac']",Positive
"['airportwis', 'there', 'much', 'location2', 'location1', 'good', 'tranport', 'link', 'central', 'london']",Positive
"['around', 'location1', 'mani', 'rich', 'peopl', 'classi', 'home']",Negative
"['crime', 'figur', 'averag', 'location1', 'danger', 'either', 'two', 'place']",Negative
"['free', 'think', 'two', 'would', 'probabl', 'also', 'enjoy', 'huge', 'botan', 'garden', 'location1']",Positive
"['human', 'life', 'found', 'location1', 'immigr', 'student', 'celebr', 'literati', 'type']",Positive
"['think', 'location1', 'best', 'place', 'london', 'live']",Positive
"['think', 'either', 'location2', 'location1', 'worst', 'area', 'ive', 'ever', 'east', 'end', 'london']",Negative
"['place', 'except', 'location1', 'mainlin', 'station', 'southeastern', 'get', 'central', 'london', 'location2', '25', 'minut', 'less']",Negative
"['alot', 'location1', 'redevelop', 'get', 'better', 'better']",Positive
"['alright', 'location1', 'location2', 'would', 'best']",Positive
"['also', 'location2', 'slight', 'mix', 'demograph', 'compar', 'affluent', 'location1', 'certain', 'come', 'good', 'amen', 'jubile', 'line', 'effici', 'sainsburi']",Negative
"['also', 'nearbi', 'location1', 'also', 'great', 'microbreweri', 'brew', 'sell', 'beer', 'site']",Positive
"['also', 'location1', 'location2', 'quit', 'safe', 'nowaday']",Positive
"['also', 'location1', 'train', 'station', 'london', 'underground', 'nation', 'rail', 'take', 'location2']",Positive
"['also', 'location1', 'like', 'much', 'bit', 'expens']",Negative
"['also', 'location2', 'although', 'bit', 'train', 'journey', 'work', 'lifestyl', 'good', 'location1', 'bit', 'reput']",Negative
"['also', 'avoid', 'location1', 'location2']",Negative
"['also', 'consid', 'location1', 'well', 'right', 'next', 'canada', 'water']",Positive
"['also', 'could', 'look', 'around', 'location1', 'area', 'think', 'that', 'grad', 'student', 'go']",Positive
"['also', 'location1', 'area', 'museum', 'location1', 'museum', 'jack', 'ripper', 'museum']",Positive
"['also', 'take', 'look', 'area', 'location1', 'location2']",Positive
"['also', 'tri', 'location1', 'one', 'favourit', 'place', 'capit']",Positive
"['also', 'tri', 'location1', 'one', 'favourit', 'place', 'capit', 'popul', 'lot', 'wealthi', 'peopl', 'long', 'plenti', 'cash', 'pay', 'rent', 'great', 'time']",Negative
"['also', 'worth', 'visit', 'location1', 'famous', 'horsest', 'market', 'like', 'aladdin', 'cave', 'curio']",Positive
"['also', 'im', 'sure', 'whether', 'youd', 'consid', 'good', 'bad', 'thing', 'say', 'good', 'location1', 'particular', 'happen', 'fair', 'sizeabl', 'irish', 'popul']",Positive
"['also', 'location1', 'nation', 'rail', 'overground', 'train']",Positive
"['also', 'general', 'rule', 'location1', 'cheapest', 'area', 'follow', 'close', 'location2']",Positive
"['also', 'might', 'want', 'check', 'location1', 'posh', 'area', 'north', 'centr', 'nice', 'upmarket', 'pubscafesd']",Negative
"['altern', 'trent', 'park', 'location1', 'small', 'anim', 'section']",Positive
"['altern', 'move', 'somewher', 'like', 'location2', 'ro', 'location1', 'isnt', 'london', 'still', 'within', '30', 'minut']",Positive
"['altern', 'tri', 'location1', 'location2', 'load', 'bar', 'restaur']",Positive
"['altern', 'location1', 'like', 'closest', 'centr', 'get', 'still', 'abl', 'pay', 'rent', 'bill', 'without', 'eat', 'bread', 'butter', 'month']",Positive
"['although', 'location1', 'bad', 'reput', 'past', 'live', '8', 'year', 'found', 'area', 'live', 'friend', 'quiet']",Positive
"['although', 'location1', 'picturesqu', 'park', 'quit', 'high', 'crime', 'rate', 'close', 'centr', 'london', 'rarther', 'expens']",Negative
"['although', 'area', 'lacklustr', 'reput', 'hous', 'stock', 'around', 'location1', 'cheap']",Negative
"['excel', 'secondari', 'school', 'call', 'dunraven', 'location1', 'location2']",Positive
"['location1', 'certain', 'overpr', 'although', 'isnt', 'london']",Negative
"['make', 'matter', 'wors', 'spread', 'area', 'location1', 'support', 'new', 'labour', 'movement']",Negative
"['anoth', 'area', 'location1', 'would', 'cheapest', 'list', 'high', 'crime', 'rate', 'think', 'location2', 'n7', 'get', 'expens', 'solid', 'reason']",Negative
"['anoth', 'area', 'might', 'look', 'location1', 'qualiti', 'journey', 'gatwick', 'longer', 'yeah', 'east', 'location2', 'fair', 'access', 'london']",Negative
"['anoth', 'nice', 'area', 'location1']",Positive
"['anoth', 'nice', 'littl', 'town', 'close', 'location2', 'location1']",Positive
"['anoth', 'option', 'location2', 'location1', 'surrey']",Positive
"['anoth', 'place', 'would', 'suggest', 'location1', 'around', 'corner', 'st', 'paul']",Positive
"['anoth', 'place', 'that', 'great', 'go', 'location1']",Positive
"['anoth', 'regular', 'excel', 'venu', 'location1', 'market', 'free', 'live', 'jazz', 'classic', 'gig', 'four', 'time', 'week']",Positive
"['location1', 'area', 'good']",Positive
"['location1', 'rough', 'danger']",Negative
"['anyhow', 'location1', 'nice', 'live', 'lot', 'go', 'night', 'take', 'night', 'bus', 'home', 'suck', 'well', 'caus', 'tube', 'stop', '12ish']",Negative
"['anyway', 'london', 'huge', 'location1', 'probabl', 'best', 'bet']",Positive
"['anywher', 'location1', 'location2']",Negative
"['anywher', 'around', 'location1', 'location2', 'exampl', 'command', 'extortion', 'rent']",Negative
"['anywher', 'around', 'location1', 'come', 'new', 'olymp', 'villag', 'built', 'accompani', 'westfil', 'shop', 'centr']",Positive
"['anywher', 'north', 'london', 'go', 'cheap', 'compar', 'location2', 'live', 'location1']",Negative
"['apart', 'crime', 'goe', 'location1', 'whole', 'amaz', 'cultur', 'vibe']",Negative
"['area', 'location1', 'nice', 'would', 'avoid', 'location2']",Negative
"['area', 'quit', 'far', 'north', 'location1', 'realli', 'nice']",Positive
"['area', 'location1', 'location2', 'love', 'residenti', 'quiet', 'close', 'center']",Positive
"['area', 'location1', 'location2', 'good', 'low', 'crime', 'level']",Positive
"['area', 'location2', 'location1', 'pleasant', 'expens']",Negative
"['area', 'dont', 'feel', 'quit', 'safe', 'place', 'like', 'location1']",Negative
"['around', 'location1', 'probabl', 'best', 'choic']",Positive
"['around', 'location1', 'n4', 'good', 'public', 'transport', 'choos', 'locat', 'care']",Positive
"['location1', 'black', 'communiti', 'location2', 'chines', 'etc']",Positive
"['location1', 'isnt', 'tube', 'hous', 'bit', 'cheaper', 'think', 'fair', 'nice']",Negative
"['general', 'rule', 'avoid', 'certain', 'area', 'south', 'london', 'location1', 'location2', 'complex', 'bad', 'reput', 'drug', 'gun', 'crime']",Negative
"['far', 'know', 'your', 'look', 'low', 'crime', 'rate', 'location1', 'realli', 'option']",Negative
"['far', 'live', 'nearbi', 'location2', 'location1', 'much', 'better']",Positive
"['far', 'safeti', 'goe', 'would', 'say', 'location1', 'would', 'better', 'choic', 'live', 'location1']",Positive
"['location1', 'well', 'safest', 'place']",Negative
"['location1', 'equal', 'affluent', 'come', 'exclus', 'real', 'state', 'world']",Negative
"['area', 'live', 'yeah', 'location1', 'sw15', 'great', 'your', 'millionair']",Negative
"['location1', 'great', 'indi', 'pub', 'gig', 'location2']",Positive
"['much', 'love', 'location1', 'wouldnt', 'say', 'best', 'also', 'depend', 'look', 'area']",Negative
"['other', 'said', 'avoid', 'location1', 'like', 'plagu', 'got', 'soul']",Negative
"['someon', 'live', 'location1', 'compar', 'place', 'london', 'location1', 'rough', 'area']",Negative
"['soon', 'go', 'outsid', 'zone', '6', 'e', 'location1', 'price', 'high']",Negative
"['well', 'steep', 'rich', 'histori', 'location1', 'live', 'thrive', 'vibrant', 'communiti']",Positive
"['earn', 'decid', 'posit', 'live', 'start', 'earn', 'location1', 'rough', 'danger']",Negative
"['asid', 'warn', 'hous', 'price', 'probabl', 'ridicul', 'location1']",Negative
"['location1', 'see', 'cutti', 'sark', 'ship', 'museum', 'see', '000', 'latitud', 'greenwich', 'mean', 'time', 'start']",Positive
"['least', 'location1', 'tube']",Positive
"['least', 'location1', 'etc', 'alot', 'violenc']",Negative
"['night', 'prostitut', 'take', 'location1', 'road', 'line', 'main', 'street', 'pimp', 'hooker', 'way', 'location2']",Negative
"['heart', 'london', 'location1', 'area', 'access', 'proxim', 'buckingham', 'palac']",Positive
"['avoid', 'location1']",Positive
"['avoid', 'location1', 'near', 'location2', 'nice', 'live']",Negative
"['avoid', 'location1', 'dirti', 'danger', 'grim']",Negative
"['avoid', 'location1', 'location2', 'work']",Negative
"['avoid', 'location1', 'awash', 'crimin']",Negative
"['avoid', 'location1', 'one', 'rough', 'depriv', 'area', 'london']",Negative
"['avoid', 'location1', 'cost']",Negative
"['avoid', 'location1', 'dirtier', 'danger', 'awar', 'lot', 'council', 'hous', 'area']",Negative
"['avoid', 'location1', 'unless', 'total', 'hardcor']",Negative
"['avoid', 'location1', 'come', 'like', 'bloodi', 'black', 'death']",Negative
"['avoid', 'location1', 'full', 'drunk', 'even', 'first', 'thing', 'morn']",Negative
"['avoid', 'location2', 'location1', 'there', 'alot', 'crime', 'area']",Negative
"['avoid', 'area', 'location1']",Negative
"['avoid', 'location1', 'lot', 'knife', 'crime', 'location2', 'main', 'asian', 'domin', 'area', 'sot', 'bengali']",Negative
