text,sentiment
"Also  LOCATION2 which is  slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming, it has good amenities (on the Jubilee line which is very efficient and a Sainsburys)",Positive
"Also , nearby LOCATION1 is also great , they have a microbrewery that brews and sells its own beer on site",Positive
Also LOCATION1 and LOCATION2 are both quite safe nowadays,Positive
Also LOCATION1 has a train station to but not London Underground but national rail which can take you to LOCATION2,Positive
"Also LOCATION1 i like so much, but it's a bit more expensive",Positive
"Also LOCATION2, although it's a bit of a train journey to work, the lifestyle is very good  LOCATION1 has a bit of a reputation",Negative
Also avoid LOCATION1 and LOCATION2,Negative
Also consider LOCATION1 as well - it's right next to Canada Water,Positive
Also could look around LOCATION1 area but think thats more were the grad students go,Positive
Also take a look at areas such as  LOCATION1 and LOCATION2,Positive
"Also try LOCATION1, one of my favourite places in the capital",Positive
"Also try LOCATION1, one of my favourite places in the capital , populated by a lot of wealthy people so as long as you have plenty of cash to pay the rent you should have a great time",Positive
Also worth a visit is LOCATION1 for it's famous horsestable market which is like an Aladdin's Cave of curios,Positive
"Also, LOCATION1  has both National Rail and Overground Trains",Positive
"Also, as a general rule, LOCATION1 is the cheapest area, followed closely by LOCATION2",Positive
"Also, you might want to check out LOCATION1 - it's a posh area just North of the centre,  with nice upmarket pubs/cafes/delis",Positive
Alternatively Trent Park in LOCATION1 has a small animal section,Positive
Alternatively move to somewhere like LOCATION2 ro LOCATION1 which isnt London but is still within 30 minutes,Positive
Alternatively try LOCATION1 / LOCATION2 (loads of bars and restaurants),Positive
"Alternatively,  LOCATION1 's likely the closest to the centre you can get while still being able to pay rent and bills without eating bread and butter all month",Positive
"Although LOCATION1 has had a bad reputation in the past, I have lived here for 8 years now and have found the area I live in very friendly and quiet",Positive
Although LOCATION1 is picturesque with its park and  it does have quite a high crime rate and because it is close to the centre of London it is rarther expensive,Positive
"Although the area has a lacklustre reputation, the housing stock around LOCATION1 is not cheap at all",Negative
And LOCATION1 is certainly overpriced (although where isnt in London,Negative
Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,Negative
"Another area you might look at too is LOCATION1 which has most of the same qualities , but the journey to Gatwick will be longer from there Yeah , east LOCATION2 is fairly accessible to London",Negative
Another nice area is LOCATION1,Positive
Another nice little town close to LOCATION2 is LOCATION1,Positive
Another option is LOCATION2 and LOCATION1 in Surrey,Positive
Another place I would suggest is LOCATION1 which is just around the corner from St  Paul,Positive
Another place that's great to go is LOCATION1,Positive
"Another regularly excellent venue is  in LOCATION1 market, which has free live jazz and classical gigs four times a week",Positive
Any LOCATION1 area is good,Positive
"Any where but LOCATION1, its rough and dangerous",Negative
"Anyhow , LOCATION1  is nice to live and has lots going on at night ( taking the night bus home sucks as well 'cause the tubes stop at 12ish )",Negative
"Anyway , London is huge but LOCATION1 is probably your best bet",Positive
Anywhere BUT LOCATION1 or LOCATION2,Negative
Anywhere around LOCATION1 is up and coming with the new Olympic village being built and its accompanying Westfiled shopping centre,Positive
"Apart from the crime that goes on in LOCATION1, it has the whole amazing cultural vibe",Positive
"Areas of LOCATION1 are nice,  I would avoid LOCATION2",Negative
Areas quite far North such as LOCATION1 are really nice,Positive
"Areas such as  LOCATION1, LOCATION2, are lovely, residential, quiet and close to the center",Positive
Areas such as LOCATION1 and LOCATION2 are good for low crime levels,Positive
Areas such as LOCATION2 and LOCATION1 are pleasant but expensive,Positive
Areas that I dont feel quite so safe in  places like LOCATION1,Negative
Around LOCATION1  is probably the best choice,Positive
"Around LOCATION1 (N4) - good public transport, but choose the location carefully",Positive
As LOCATION1 has a Black community and LOCATION2 Chinese etc ;,Positive
"As LOCATION1 isnt on the tube, housing is a bit cheaper, and I think its fairly nice",Positive
"As a general rule, avoid certain areas of south London such as LOCATION1 and the LOCATION2 complex, which have bad reputations for drugs and gun crime",Negative
"As far as I know if you're looking for low crime rates, LOCATION1 is not really an option",Negative
As far as living nearby LOCATION2 and LOCATION1 are much better,Positive
"As far as safety goes , I would say LOCATION1 would be the better choice Live in LOCATION1",Positive
"As for LOCATION1 well, it's not the safest of places",Negative
"As for LOCATION1, its equally affluent and comes with some of the most exclusive real state in the world",Negative
"As for areas to live, yeah LOCATION1 SW15 is great  if youre a millionaire",Positive
"As for what to do , LOCATION1 is great for indie pubs and gigs , as is LOCATION2",Positive
As others have said avoid LOCATION1 like the plague - its got no soul,Negative
As someone who does not live in LOCATION1 and compared to other places in London LOCATION1 is a rough area,Negative
As soon as you go outside zone 6 i e  LOCATION1 the prices are so high,Negative
"As well as being steeped in a rich history , LOCATION1 has a living , thriving , vibrant community",Positive
"As you earn more you can then decide more positively where to live when you start earning more Any where but LOCATION1, its rough and dangerous",Negative
"Aside from that, I will warn you that housing prices are probably ridiculous in LOCATION1",Negative
"At LOCATION1 you can see the Cutty Sark ship museum,  and see where 0.00 latitude (or greenwich Mean time) starts",Positive
At least LOCATION1 has a tube,Positive
At least in LOCATION1 etc there is alot of violence,Negative
"At night prostitutes take over LOCATION1 road, lining the main street with pimps and hookers all the way up to LOCATION2",Negative
At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,Positive
Avoid LOCATION1,Positive
"Avoid LOCATION1 , near LOCATION2 is very nice to live ,",Negative
"Avoid LOCATION1 - it's dirty, dangerous and grim",Negative
Avoid LOCATION1 and LOCATION2  Where will you be working,Negative
Avoid LOCATION1 as it is awash with criminals,Negative
"Avoid LOCATION1 as that is one of the rough, more deprived areas of London",Negative
Avoid LOCATION1 at all costs,Negative
"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",Negative
Avoid LOCATION1 unless you are totally hardcore,Negative
"Avoid LOCATION1, (where I come from), like the bloody Black Death",Negative
Avoid LOCATION2 and LOCATION1 because there's alot of crime in these areas,Negative
Avoid the LOCATION1 lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there,Negative
Avoid the area around LOCATION1 like the plague,Negative
"Avoid the so called ""murder mile"" round LOCATION1 and LOCATION2 in North London",Negative
"Based on my research so far, LOCATION2/LOCATION1 sounds like a nice place to live (value for money, reasonably safe, some bars and cafes)",Positive
Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London LOCATION1 is okay,Positive
Because the LOCATION1 area was built so fast you will find it lacks character as buildings and houses were built so fast and the majority were made to the same specification,Negative
Better areas include LOCATION1 and LOCATION2 for instance,Positive
Blues lovers should not miss the legendary Billy Chong Blues  band jam  at the Globe pub in LOCATION1,Positive
